,지점명,일강수량(mm),평균풍속(m/s),최다풍향(16방위),년,월,일
10647,광주,0.0,2.1,20,2016,2,24
10648,광주,0.0,1.5,270,2016,2,25
10649,광주,0.2,0.8,70,2016,2,26
10650,광주,0.0,2.0,250,2016,2,27
10651,광주,3.8,2.3,50,2016,2,28
10652,광주,2.8,2.3,20,2016,2,29
10653,광주,,1.8,50,2016,3,1
10654,광주,,1.5,230,2016,3,2
10655,광주,,1.6,180,2016,3,3
10656,광주,18.0,0.9,50,2016,3,4
10657,광주,22.2,3.4,180,2016,3,5
10658,광주,0.1,1.2,290,2016,3,6
10659,광주,0.0,1.0,250,2016,3,7
10660,광주,5.2,2.8,50,2016,3,8
10661,광주,0.0,2.0,20,2016,3,9
10662,광주,,2.6,20,2016,3,10
10663,광주,0.0,2.0,20,2016,3,11
10664,광주,,1.5,50,2016,3,12
10665,광주,0.0,1.3,50,2016,3,13
10666,광주,,2.1,20,2016,3,14
10667,광주,,1.3,250,2016,3,15
10668,광주,,1.4,250,2016,3,16
10669,광주,0.0,1.3,250,2016,3,17
10670,광주,9.7,2.1,50,2016,3,18
10671,광주,,1.3,290,2016,3,19
10672,광주,,1.6,250,2016,3,20
10673,광주,,1.0,250,2016,3,21
10674,광주,,1.4,270,2016,3,22
10675,광주,,1.6,20,2016,3,23
10676,광주,,1.7,20,2016,3,24
10677,광주,,1.5,250,2016,3,25
10678,광주,,1.2,250,2016,3,26
10679,광주,,1.2,250,2016,3,27
10680,광주,,1.8,250,2016,3,28
10681,광주,,2.9,230,2016,3,29
10682,광주,,1.6,20,2016,3,30
10683,광주,,1.1,250,2016,3,31
10684,광주,,1.3,230,2016,4,1
10685,광주,,1.6,200,2016,4,2
10686,광주,2.6,1.9,50,2016,4,3
10687,광주,0.8,2.0,50,2016,4,4
10688,광주,,1.2,50,2016,4,5
10689,광주,27.8,2.3,50,2016,4,6
10690,광주,16.3,1.2,20,2016,4,7
10691,광주,,1.5,250,2016,4,8
10692,광주,,1.2,250,2016,4,9
10693,광주,,1.3,250,2016,4,10
10694,광주,,1.9,270,2016,4,11
10695,광주,0.1,2.3,180,2016,4,12
10696,광주,10.2,1.2,200,2016,4,13
10697,광주,,1.3,340,2016,4,14
10698,광주,,1.8,200,2016,4,15
10699,광주,35.1,3.5,160,2016,4,16
10700,광주,0.9,3.3,270,2016,4,17
10701,광주,0.0,2.5,250,2016,4,18
10702,광주,,1.4,250,2016,4,19
10703,광주,0.1,2.0,180,2016,4,20
10704,광주,27.2,1.8,250,2016,4,21
10705,광주,,1.9,230,2016,4,22
10706,광주,,1.3,50,2016,4,23
10707,광주,,1.9,50,2016,4,24
10708,광주,,1.2,230,2016,4,25
10709,광주,11.3,1.5,180,2016,4,26
10710,광주,43.6,3.3,50,2016,4,27
10711,광주,9.0,1.1,50,2016,4,28
10712,광주,,1.7,200,2016,4,29
10713,광주,,2.2,250,2016,4,30
10714,광주,,1.9,250,2016,5,1
10715,광주,18.2,3.1,180,2016,5,2
10716,광주,18.6,5.3,180,2016,5,3
10717,광주,,2.8,230,2016,5,4
10718,광주,0.0,2.1,180,2016,5,5
10719,광주,0.0,2.5,180,2016,5,6
10720,광주,,2.0,20,2016,5,7
10721,광주,0.0,1.7,180,2016,5,8
10722,광주,0.0,1.1,50,2016,5,9
10723,광주,24.4,1.0,20,2016,5,10
10724,광주,0.0,1.2,20,2016,5,11
10725,광주,,2.2,230,2016,5,12
10726,광주,,1.7,180,2016,5,13
10727,광주,,2.1,200,2016,5,14
10728,광주,12.4,3.4,180,2016,5,15
10729,광주,5.3,1.7,20,2016,5,16
10730,광주,,1.0,250,2016,5,17
10731,광주,,1.2,250,2016,5,18
10732,광주,,1.1,50,2016,5,19
10733,광주,,1.1,70,2016,5,20
10734,광주,,1.5,50,2016,5,21
10735,광주,,1.7,50,2016,5,22
10736,광주,,2.3,200,2016,5,23
10737,광주,23.6,1.8,180,2016,5,24
10738,광주,,1.0,250,2016,5,25
10739,광주,,1.0,290,2016,5,26
10740,광주,0.0,1.9,200,2016,5,27
10741,광주,0.4,1.0,250,2016,5,28
10742,광주,1.6,1.0,320,2016,5,29
10743,광주,,1.0,250,2016,5,30
10744,광주,,1.0,250,2016,5,31
10745,광주,,1.6,20,2016,6,1
10746,광주,,1.7,250,2016,6,2
10747,광주,,1.6,230,2016,6,3
10748,광주,17.7,2.0,50,2016,6,4
10749,광주,,1.3,230,2016,6,5
10750,광주,0.4,1.2,50,2016,6,6
10751,광주,3.7,0.8,50,2016,6,7
10752,광주,,0.8,50,2016,6,8
10753,광주,0.0,1.4,20,2016,6,9
10754,광주,,1.8,200,2016,6,10
10755,광주,,2.2,180,2016,6,11
10756,광주,0.0,0.8,70,2016,6,12
10757,광주,,1.4,250,2016,6,13
10758,광주,,2.1,200,2016,6,14
10759,광주,2.0,2.6,180,2016,6,15
10760,광주,0.3,1.5,290,2016,6,16
10761,광주,,1.3,230,2016,6,17
10762,광주,0.0,2.2,200,2016,6,18
10763,광주,0.4,1.5,250,2016,6,19
10764,광주,19.4,1.6,50,2016,6,20
10765,광주,0.0,1.7,200,2016,6,21
10766,광주,12.1,1.5,50,2016,6,22
10767,광주,,1.4,230,2016,6,23
10768,광주,60.1,1.9,180,2016,6,24
10769,광주,,2.4,250,2016,6,25
10770,광주,,1.3,250,2016,6,26
10771,광주,0.0,1.3,200,2016,6,27
10772,광주,,1.5,200,2016,6,28
10773,광주,,1.6,180,2016,6,29
10774,광주,0.0,2.1,180,2016,6,30
10775,광주,70.6,3.5,180,2016,7,1
10776,광주,44.9,2.0,230,2016,7,2
10777,광주,70.6,1.0,50,2016,7,3
10778,광주,0.8,1.9,200,2016,7,4
10779,광주,47.5,4.1,200,2016,7,5
10780,광주,26.9,3.0,230,2016,7,6
10781,광주,1.2,1.2,230,2016,7,7
10782,광주,0.0,1.1,50,2016,7,8
10783,광주,,1.3,50,2016,7,9
10784,광주,,1.0,230,2016,7,10
10785,광주,1.0,1.0,200,2016,7,11
10786,광주,17.0,1.3,230,2016,7,12
10787,광주,0.0,0.9,20,2016,7,13
10788,광주,,1.2,250,2016,7,14
10789,광주,0.0,2.1,180,2016,7,15
10790,광주,19.3,2.6,180,2016,7,16
10791,광주,,1.5,230,2016,7,17
10792,광주,,1.3,20,2016,7,18
10793,광주,,1.7,180,2016,7,19
10794,광주,,2.2,180,2016,7,20
10795,광주,,2.0,200,2016,7,21
10796,광주,,2.1,180,2016,7,22
10797,광주,,1.8,200,2016,7,23
10798,광주,,2.1,230,2016,7,24
10799,광주,,1.7,230,2016,7,25
10800,광주,,2.3,200,2016,7,26
10801,광주,1.4,3.1,200,2016,7,27
10802,광주,0.1,2.6,230,2016,7,28
10803,광주,,2.7,200,2016,7,29
10804,광주,,0.9,340,2016,7,30
10805,광주,,1.0,320,2016,7,31
10806,광주,,1.1,250,2016,8,1
10807,광주,0.1,0.9,250,2016,8,2
10808,광주,7.1,1.2,50,2016,8,3
10809,광주,0.0,1.4,70,2016,8,4
10810,광주,0.0,1.1,70,2016,8,5
10811,광주,0.1,0.9,230,2016,8,6
10812,광주,6.0,1.2,20,2016,8,7
10813,광주,18.2,1.2,50,2016,8,8
10814,광주,0.4,1.0,70,2016,8,9
10815,광주,,1.0,50,2016,8,10
10816,광주,,1.1,20,2016,8,11
10817,광주,,1.0,290,2016,8,12
10818,광주,,1.1,320,2016,8,13
10819,광주,,1.1,340,2016,8,14
10820,광주,0.3,0.9,270,2016,8,15
10821,광주,,1.0,20,2016,8,16
10822,광주,5.4,1.2,160,2016,8,17
10823,광주,,1.3,70,2016,8,18
10824,광주,,1.2,20,2016,8,19
10825,광주,0.5,1.3,250,2016,8,20
10826,광주,,1.0,50,2016,8,21
10827,광주,,1.2,250,2016,8,22
10828,광주,10.6,1.3,200,2016,8,23
10829,광주,,1.4,70,2016,8,24
10830,광주,,1.2,20,2016,8,25
10831,광주,21.4,1.4,50,2016,8,26
10832,광주,3.9,2.2,50,2016,8,27
10833,광주,6.3,2.5,20,2016,8,28
10834,광주,,1.9,20,2016,8,29
10835,광주,0.7,2.2,290,2016,8,30
10836,광주,0.0,4.2,250,2016,8,31
10837,광주,,3.8,230,2016,9,1
10838,광주,2.7,2.0,50,2016,9,2
10839,광주,,1.5,50,2016,9,3
10840,광주,4.0,1.3,20,2016,9,4
10841,광주,,1.0,20,2016,9,5
10842,광주,,0.9,50,2016,9,6
10843,광주,0.0,1.0,50,2016,9,7
10844,광주,,1.3,250,2016,9,8
10845,광주,0.0,1.1,290,2016,9,9
10846,광주,32.9,1.2,50,2016,9,10
10847,광주,1.7,0.9,50,2016,9,11
10848,광주,3.2,1.3,70,2016,9,12
10849,광주,,1.6,50,2016,9,13
10850,광주,,1.1,230,2016,9,14
10851,광주,,1.3,20,2016,9,15
10852,광주,17.9,1.5,50,2016,9,16
10853,광주,122.9,3.4,50,2016,9,17
10854,광주,11.6,2.7,50,2016,9,18
10855,광주,,3.8,50,2016,9,19
10856,광주,,2.5,50,2016,9,20
10857,광주,,1.5,50,2016,9,21
10858,광주,,1.0,50,2016,9,22
10859,광주,,0.7,250,2016,9,23
10860,광주,,0.7,50,2016,9,24
10861,광주,,1.0,50,2016,9,25
10862,광주,2.0,1.2,50,2016,9,26
10863,광주,0.7,1.0,270,2016,9,27
10864,광주,9.4,1.0,20,2016,9,28
10865,광주,0.4,1.1,180,2016,9,29
10866,광주,41.8,1.6,50,2016,9,30
10867,광주,18.1,0.7,50,2016,10,1
10868,광주,1.5,2.0,180,2016,10,2
10869,광주,1.7,1.6,180,2016,10,3
10870,광주,5.4,2.1,50,2016,10,4
10871,광주,65.3,3.1,50,2016,10,5
10872,광주,,1.7,50,2016,10,6
10873,광주,10.1,1.0,50,2016,10,7
10874,광주,32.7,1.1,20,2016,10,8
10875,광주,,3.2,20,2016,10,9
10876,광주,,1.3,50,2016,10,10
10877,광주,,0.8,20,2016,10,11
10878,광주,,1.4,50,2016,10,12
10879,광주,,0.8,20,2016,10,13
10880,광주,,0.7,20,2016,10,14
10881,광주,,0.8,180,2016,10,15
10882,광주,60.8,1.5,50,2016,10,16
10883,광주,0.7,0.8,20,2016,10,17
10884,광주,,1.0,50,2016,10,18
10885,광주,,0.6,270,2016,10,19
10886,광주,,0.7,20,2016,10,20
10887,광주,0.0,1.2,50,2016,10,21
10888,광주,0.0,1.3,50,2016,10,22
10889,광주,2.5,1.9,50,2016,10,23
10890,광주,0.6,1.6,50,2016,10,24
10891,광주,6.8,2.2,200,2016,10,25
10892,광주,0.0,1.6,50,2016,10,26
10893,광주,,1.3,50,2016,10,27
10894,광주,10.5,2.3,50,2016,10,28
10895,광주,,1.7,20,2016,10,29
10896,광주,,2.5,50,2016,10,30
10897,광주,0.0,0.9,20,2016,10,31
10898,광주,,2.5,20,2016,11,1
10899,광주,,2.1,50,2016,11,2
10900,광주,0.0,0.8,200,2016,11,3
10901,광주,,1.2,230,2016,11,4
10902,광주,,0.9,250,2016,11,5
10903,광주,,1.2,180,2016,11,6
10904,광주,0.0,1.3,50,2016,11,7
10905,광주,1.8,2.3,20,2016,11,8
10906,광주,,2.4,50,2016,11,9
10907,광주,5.4,0.8,50,2016,11,10
10908,광주,0.8,0.9,200,2016,11,11
10909,광주,,1.1,70,2016,11,12
10910,광주,2.7,0.8,20,2016,11,13
10911,광주,2.5,1.2,50,2016,11,14
10912,광주,,2.1,20,2016,11,15
10913,광주,,1.4,20,2016,11,16
10914,광주,,1.9,50,2016,11,17
10915,광주,7.3,1.2,50,2016,11,18
10916,광주,1.2,0.6,250,2016,11,19
10917,광주,,1.1,20,2016,11,20
10918,광주,0.0,0.8,70,2016,11,21
10919,광주,,2.5,20,2016,11,22
10920,광주,,2.2,20,2016,11,23
10921,광주,,3.2,50,2016,11,24
10922,광주,,2.1,50,2016,11,25
10923,광주,4.8,1.4,50,2016,11,26
10924,광주,,0.8,20,2016,11,27
10925,광주,,1.8,20,2016,11,28
10926,광주,,2.4,20,2016,11,29
10927,광주,5.0,0.7,250,2016,11,30
10928,광주,0.7,1.6,20,2016,12,1
10929,광주,,1.9,50,2016,12,2
10930,광주,,0.7,50,2016,12,3
10931,광주,0.0,0.7,250,2016,12,4
10932,광주,,1.1,270,2016,12,5
10933,광주,,1.9,20,2016,12,6
10934,광주,0.0,0.5,50,2016,12,7
10935,광주,0.0,0.8,230,2016,12,8
10936,광주,1.4,2.0,20,2016,12,9
10937,광주,,1.7,20,2016,12,10
10938,광주,,1.5,50,2016,12,11
10939,광주,0.3,0.6,50,2016,12,12
10940,광주,,1.3,20,2016,12,13
10941,광주,0.0,1.8,20,2016,12,14
10942,광주,1.4,1.8,20,2016,12,15
10943,광주,,2.0,20,2016,12,16
10944,광주,,0.7,250,2016,12,17
10945,광주,0.0,1.1,50,2016,12,18
10946,광주,8.5,0.5,270,2016,12,19
10947,광주,,1.1,20,2016,12,20
10948,광주,11.4,1.6,50,2016,12,21
10949,광주,8.4,3.2,270,2016,12,22
10950,광주,0.9,2.0,290,2016,12,23
10951,광주,,2.1,50,2016,12,24
10952,광주,0.1,0.8,70,2016,12,25
10953,광주,11.6,1.9,50,2016,12,26
10954,광주,0.0,2.5,20,2016,12,27
10955,광주,,1.5,50,2016,12,28
10956,광주,0.2,1.9,20,2016,12,29
10957,광주,,1.9,50,2016,12,30
10958,광주,,0.6,250,2016,12,31
10959,광주,,0.7,180,2017,1,1
10960,광주,0.0,1.0,290,2017,1,2
10961,광주,,1.0,20,2017,1,3
10962,광주,,0.8,20,2017,1,4
10963,광주,0.0,1.6,50,2017,1,5
10964,광주,0.0,1.6,50,2017,1,6
10965,광주,0.0,0.9,50,2017,1,7
10966,광주,1.2,1.8,50,2017,1,8
10967,광주,0.0,1.9,340,2017,1,9
10968,광주,,1.9,20,2017,1,10
10969,광주,0.0,2.3,50,2017,1,11
10970,광주,0.1,1.1,20,2017,1,12
10971,광주,0.1,1.5,20,2017,1,13
10972,광주,0.3,2.7,20,2017,1,14
10973,광주,,2.1,50,2017,1,15
10974,광주,,1.4,50,2017,1,16
10975,광주,,0.7,20,2017,1,17
10976,광주,,2.3,50,2017,1,18
10977,광주,,1.4,20,2017,1,19
10978,광주,2.5,2.2,20,2017,1,20
10979,광주,0.8,1.4,250,2017,1,21
10980,광주,1.0,1.8,320,2017,1,22
10981,광주,0.1,1.9,20,2017,1,23
10982,광주,,1.5,50,2017,1,24
10983,광주,,1.4,20,2017,1,25
10984,광주,,1.3,200,2017,1,26
10985,광주,0.6,1.9,360,2017,1,27
10986,광주,,1.2,20,2017,1,28
10987,광주,4.6,0.7,20,2017,1,29
10988,광주,0.4,2.5,20,2017,1,30
10989,광주,,1.6,50,2017,1,31
10990,광주,,1.7,20,2017,2,1
10991,광주,,1.5,50,2017,2,2
10992,광주,,1.1,50,2017,2,3
10993,광주,0.3,1.1,20,2017,2,4
10994,광주,1.1,1.5,250,2017,2,5
10995,광주,0.0,1.9,20,2017,2,6
10996,광주,,1.3,50,2017,2,7
10997,광주,0.0,1.1,320,2017,2,8
10998,광주,1.3,2.3,20,2017,2,9
10999,광주,3.7,1.5,20,2017,2,10
11000,광주,0.2,1.2,20,2017,2,11
11001,광주,0.0,1.1,20,2017,2,12
11002,광주,,1.3,250,2017,2,13
11003,광주,,1.5,20,2017,2,14
11004,광주,,1.0,230,2017,2,15
11005,광주,6.1,1.6,230,2017,2,16
11006,광주,0.9,2.1,320,2017,2,17
11007,광주,,1.8,20,2017,2,18
11008,광주,0.1,2.4,180,2017,2,19
11009,광주,8.5,2.8,20,2017,2,20
11010,광주,,1.6,50,2017,2,21
11011,광주,19.7,1.5,50,2017,2,22
11012,광주,,2.7,20,2017,2,23
11013,광주,,1.9,20,2017,2,24
11014,광주,0.0,1.0,250,2017,2,25
11015,광주,,1.0,250,2017,2,26
11016,광주,,1.0,290,2017,2,27
11017,광주,,1.0,250,2017,2,28
11018,광주,4.3,1.7,250,2017,3,1
11019,광주,1.7,2.4,320,2017,3,2
11020,광주,,0.9,250,2017,3,3
11021,광주,,1.0,270,2017,3,4
11022,광주,,1.1,270,2017,3,5
11023,광주,,2.6,20,2017,3,6
11024,광주,1.5,1.8,360,2017,3,7
11025,광주,0.3,1.7,250,2017,3,8
11026,광주,,2.5,270,2017,3,9
11027,광주,,1.1,20,2017,3,10
11028,광주,,1.0,250,2017,3,11
11029,광주,,1.2,250,2017,3,12
11030,광주,,1.8,20,2017,3,13
11031,광주,,1.8,270,2017,3,14
11032,광주,,1.2,270,2017,3,15
11033,광주,,1.5,230,2017,3,16
11034,광주,,1.2,250,2017,3,17
11035,광주,,1.2,250,2017,3,18
11036,광주,,1.3,250,2017,3,19
11037,광주,7.3,1.5,50,2017,3,20
11038,광주,0.5,1.8,270,2017,3,21
11039,광주,,0.9,50,2017,3,22
11040,광주,,1.2,20,2017,3,23
11041,광주,,1.1,250,2017,3,24
11042,광주,11.4,1.4,50,2017,3,25
11043,광주,,0.9,290,2017,3,26
11044,광주,3.2,1.4,320,2017,3,27
11045,광주,1.1,1.5,50,2017,3,28
11046,광주,1.9,2.1,50,2017,3,29
11047,광주,,1.3,20,2017,3,30
11048,광주,0.0,1.3,250,2017,3,31
11049,광주,,1.5,270,2017,4,1
11050,광주,,1.5,250,2017,4,2
11051,광주,,1.2,230,2017,4,3
11052,광주,,1.1,250,2017,4,4
11053,광주,25.9,2.4,200,2017,4,5
11054,광주,3.1,2.4,230,2017,4,6
11055,광주,,1.4,230,2017,4,7
11056,광주,,1.3,290,2017,4,8
11057,광주,0.0,1.9,250,2017,4,9
11058,광주,0.2,3.1,50,2017,4,10
11059,광주,11.0,2.1,20,2017,4,11
11060,광주,,2.4,50,2017,4,12
11061,광주,,2.1,250,2017,4,13
11062,광주,0.0,3.3,200,2017,4,14
11063,광주,0.7,1.2,250,2017,4,15
11064,광주,,1.4,20,2017,4,16
11065,광주,10.7,1.5,20,2017,4,17
11066,광주,0.0,2.4,230,2017,4,18
11067,광주,,1.5,20,2017,4,19
11068,광주,0.8,1.3,20,2017,4,20
11069,광주,,1.8,20,2017,4,21
11070,광주,0.0,1.2,290,2017,4,22
11071,광주,,1.6,250,2017,4,23
11072,광주,,2.2,180,2017,4,24
11073,광주,7.5,1.6,230,2017,4,25
11074,광주,0.7,1.9,50,2017,4,26
11075,광주,,1.8,20,2017,4,27
11076,광주,,2.4,250,2017,4,28
11077,광주,,1.7,200,2017,4,29
11078,광주,,2.9,230,2017,4,30
11079,광주,,1.8,230,2017,5,1
11080,광주,,1.3,230,2017,5,2
11081,광주,,1.6,200,2017,5,3
11082,광주,1.0,1.6,180,2017,5,4
11083,광주,10.2,1.0,180,2017,5,5
11084,광주,,1.7,360,2017,5,6
11085,광주,,2.0,250,2017,5,7
11086,광주,0.0,1.0,230,2017,5,8
11087,광주,11.8,1.7,50,2017,5,9
11088,광주,2.1,1.4,230,2017,5,10
11089,광주,,1.4,230,2017,5,11
11090,광주,0.0,1.0,50,2017,5,12
11091,광주,0.0,1.9,230,2017,5,13
11092,광주,,1.4,290,2017,5,14
11093,광주,,1.5,250,2017,5,15
11094,광주,,1.3,20,2017,5,16
11095,광주,,1.0,20,2017,5,17
11096,광주,,1.0,290,2017,5,18
11097,광주,,1.2,290,2017,5,19
11098,광주,,1.1,250,2017,5,20
11099,광주,,1.0,250,2017,5,21
11100,광주,,1.4,230,2017,5,22
11101,광주,0.0,1.3,250,2017,5,23
11102,광주,2.2,1.2,20,2017,5,24
11103,광주,,1.7,270,2017,5,25
11104,광주,,1.8,320,2017,5,26
11105,광주,,1.2,230,2017,5,27
11106,광주,,2.2,230,2017,5,28
11107,광주,,1.1,230,2017,5,29
11108,광주,,1.0,250,2017,5,30
11109,광주,2.9,1.7,200,2017,5,31
11110,광주,,1.5,270,2017,6,1
11111,광주,,1.4,230,2017,6,2
11112,광주,0.0,1.7,20,2017,6,3
11113,광주,,1.9,50,2017,6,4
11114,광주,,1.9,20,2017,6,5
11115,광주,5.5,2.1,180,2017,6,6
11116,광주,0.5,2.4,230,2017,6,7
11117,광주,,1.2,290,2017,6,8
11118,광주,,1.9,230,2017,6,9
11119,광주,,1.7,230,2017,6,10
11120,광주,0.8,1.4,230,2017,6,11
11121,광주,,2.0,200,2017,6,12
11122,광주,,1.5,50,2017,6,13
11123,광주,,1.4,20,2017,6,14
11124,광주,,1.2,320,2017,6,15
11125,광주,,1.4,250,2017,6,16
11126,광주,,1.2,250,2017,6,17
11127,광주,,1.3,250,2017,6,18
11128,광주,,1.0,270,2017,6,19
11129,광주,7.7,1.4,50,2017,6,20
11130,광주,,1.4,250,2017,6,21
11131,광주,,1.2,250,2017,6,22
11132,광주,1.2,1.2,200,2017,6,23
11133,광주,,1.2,20,2017,6,24
11134,광주,,1.4,230,2017,6,25
11135,광주,13.6,1.2,20,2017,6,26
11136,광주,0.3,1.4,180,2017,6,27
11137,광주,8.9,1.5,250,2017,6,28
11138,광주,,1.2,180,2017,6,29
11139,광주,3.6,1.2,200,2017,6,30
11140,광주,0.0,2.4,230,2017,7,1
11141,광주,13.1,2.9,200,2017,7,2
11142,광주,6.4,4.1,200,2017,7,3
11143,광주,1.8,2.0,250,2017,7,4
11144,광주,1.6,1.5,230,2017,7,5
11145,광주,16.6,1.6,180,2017,7,6
11146,광주,0.1,2.6,180,2017,7,7
11147,광주,45.2,1.7,180,2017,7,8
11148,광주,3.1,1.7,180,2017,7,9
11149,광주,5.1,3.2,200,2017,7,10
11150,광주,0.7,2.1,200,2017,7,11
11151,광주,,1.3,250,2017,7,12
11152,광주,,1.4,250,2017,7,13
11153,광주,6.8,1.6,230,2017,7,14
11154,광주,44.4,1.3,180,2017,7,15
11155,광주,,2.6,200,2017,7,16
11156,광주,10.8,1.7,230,2017,7,17
11157,광주,12.5,1.2,250,2017,7,18
11158,광주,,0.8,20,2017,7,19
11159,광주,,1.3,230,2017,7,20
11160,광주,,1.9,230,2017,7,21
11161,광주,,2.0,200,2017,7,22
11162,광주,,2.1,200,2017,7,23
11163,광주,,1.8,200,2017,7,24
11164,광주,1.3,1.6,200,2017,7,25
11165,광주,,1.7,200,2017,7,26
11166,광주,,1.4,200,2017,7,27
11167,광주,,0.9,290,2017,7,28
11168,광주,0.0,1.7,230,2017,7,29
11169,광주,26.2,1.3,180,2017,7,30
11170,광주,15.9,1.4,50,2017,7,31
11171,광주,0.5,1.1,50,2017,8,1
11172,광주,4.8,0.8,50,2017,8,2
11173,광주,,2.0,180,2017,8,3
11174,광주,,1.2,20,2017,8,4
11175,광주,,1.7,50,2017,8,5
11176,광주,3.1,1.4,20,2017,8,6
11177,광주,,1.2,50,2017,8,7
11178,광주,0.0,1.3,200,2017,8,8
11179,광주,2.8,1.5,250,2017,8,9
11180,광주,,1.2,270,2017,8,10
11181,광주,,1.2,20,2017,8,11
11182,광주,15.8,1.5,200,2017,8,12
11183,광주,12.3,1.3,50,2017,8,13
11184,광주,34.9,1.1,20,2017,8,14
11185,광주,4.5,1.5,200,2017,8,15
11186,광주,0.9,1.8,230,2017,8,16
11187,광주,0.0,1.2,340,2017,8,17
11188,광주,4.7,0.7,320,2017,8,18
11189,광주,0.0,1.4,180,2017,8,19
11190,광주,9.1,2.1,180,2017,8,20
11191,광주,89.1,1.5,180,2017,8,21
11192,광주,10.2,1.3,180,2017,8,22
11193,광주,,2.5,230,2017,8,23
11194,광주,0.4,3.5,230,2017,8,24
11195,광주,80.7,1.4,200,2017,8,25
11196,광주,,2.5,50,2017,8,26
11197,광주,,1.3,230,2017,8,27
11198,광주,,1.8,200,2017,8,28
11199,광주,6.7,2.2,20,2017,8,29
11200,광주,,2.8,50,2017,8,30
11201,광주,,2.2,50,2017,8,31
11202,광주,,1.6,50,2017,9,1
11203,광주,,1.0,20,2017,9,2
11204,광주,,1.5,20,2017,9,3
11205,광주,,1.4,50,2017,9,4
11206,광주,3.8,1.3,50,2017,9,5
11207,광주,24.5,0.9,50,2017,9,6
11208,광주,0.2,1.3,20,2017,9,7
11209,광주,,0.9,20,2017,9,8
11210,광주,,0.8,20,2017,9,9
11211,광주,0.1,1.4,70,2017,9,10
11212,광주,73.3,1.4,320,2017,9,11
11213,광주,,1.1,20,2017,9,12
11214,광주,,2.3,20,2017,9,13
11215,광주,,1.3,50,2017,9,14
11216,광주,,3.3,50,2017,9,15
11217,광주,,3.6,50,2017,9,16
11218,광주,,2.2,20,2017,9,17
11219,광주,,1.4,200,2017,9,18
11220,광주,,2.5,200,2017,9,19
11221,광주,,1.4,360,2017,9,20
11222,광주,,0.7,20,2017,9,21
11223,광주,,1.0,70,2017,9,22
11224,광주,,0.7,20,2017,9,23
11225,광주,,1.0,20,2017,9,24
11226,광주,,1.5,50,2017,9,25
11227,광주,0.0,1.8,50,2017,9,26
11228,광주,6.9,2.4,50,2017,9,27
11229,광주,,1.1,290,2017,9,28
11230,광주,,1.3,20,2017,9,29
11231,광주,,0.9,50,2017,9,30
11232,광주,47.3,1.1,50,2017,10,1
11233,광주,9.6,1.0,20,2017,10,2
11234,광주,,1.0,50,2017,10,3
11235,광주,,1.4,50,2017,10,4
11236,광주,7.6,1.9,50,2017,10,5
11237,광주,8.3,1.8,50,2017,10,6
11238,광주,,1.2,50,2017,10,7
11239,광주,,0.8,270,2017,10,8
11240,광주,,0.7,270,2017,10,9
11241,광주,,0.8,290,2017,10,10
11242,광주,1.8,1.6,50,2017,10,11
11243,광주,7.7,2.1,20,2017,10,12
11244,광주,,2.5,50,2017,10,13
11245,광주,,2.9,50,2017,10,14
11246,광주,3.1,2.0,50,2017,10,15
11247,광주,0.0,2.1,50,2017,10,16
11248,광주,,1.2,50,2017,10,17
11249,광주,0.0,2.4,50,2017,10,18
11250,광주,,1.6,50,2017,10,19
11251,광주,,1.3,50,2017,10,20
11252,광주,,1.8,50,2017,10,21
11253,광주,,3.5,50,2017,10,22
11254,광주,,1.4,50,2017,10,23
11255,광주,0.0,1.0,20,2017,10,24
11256,광주,,0.9,20,2017,10,25
11257,광주,,0.6,50,2017,10,26
11258,광주,,0.5,20,2017,10,27
11259,광주,,0.9,50,2017,10,28
11260,광주,,2.1,20,2017,10,29
11261,광주,,1.9,20,2017,10,30
11262,광주,,0.8,270,2017,10,31
11263,광주,,0.7,230,2017,11,1
11264,광주,,0.6,230,2017,11,2
11265,광주,1.2,0.9,340,2017,11,3
11266,광주,,1.5,20,2017,11,4
11267,광주,,0.9,20,2017,11,5
11268,광주,,1.0,250,2017,11,6
11269,광주,,0.7,180,2017,11,7
11270,광주,0.0,1.5,340,2017,11,8
11271,광주,,1.3,50,2017,11,9
11272,광주,0.4,1.8,250,2017,11,10
11273,광주,,2.3,20,2017,11,11
11274,광주,,1.0,20,2017,11,12
11275,광주,,0.6,270,2017,11,13
11276,광주,,1.2,20,2017,11,14
11277,광주,0.0,1.3,20,2017,11,15
11278,광주,,1.2,50,2017,11,16
11279,광주,0.0,0.6,20,2017,11,17
11280,광주,,3.3,20,2017,11,18
11281,광주,,2.1,50,2017,11,19
11282,광주,,1.0,50,2017,11,20
11283,광주,,1.2,50,2017,11,21
11284,광주,0.0,1.2,20,2017,11,22
11285,광주,0.5,1.6,50,2017,11,23
11286,광주,0.0,2.0,270,2017,11,24
11287,광주,,1.8,200,2017,11,25
11288,광주,,0.8,20,2017,11,26
11289,광주,,1.0,50,2017,11,27
11290,광주,0.0,0.7,50,2017,11,28
11291,광주,,1.5,20,2017,11,29
11292,광주,,2.8,50,2017,11,30
11293,광주,,2.8,50,2017,12,1
11294,광주,,0.6,200,2017,12,2
11295,광주,,0.7,230,2017,12,3
11296,광주,0.3,1.8,20,2017,12,4
11297,광주,0.0,2.1,50,2017,12,5
11298,광주,,0.9,230,2017,12,6
11299,광주,0.4,1.0,20,2017,12,7
